[2018-11-16 13:23:15,970] INFO  Enter TestBase setUp
[2018-11-16 19:19:34,600] INFO  Logging initialized @13293ms
[2018-11-16 19:19:37,589] INFO  jetty-9.4.0.M0
[2018-11-16 19:19:37,590] WARN  THIS IS NOT A STABLE RELEASE! DO NOT USE IN PRODUCTION!
[2018-11-16 19:19:37,592] WARN  Download a stable release from http://download.eclipse.org/jetty/
[2018-11-16 19:19:38,020] INFO  Started ServerConnector@759cad7e{HTTP/1.1,[http/1.1]}{0.0.0.0:8080}
[2018-11-16 19:19:38,020] INFO  Started @16721ms
[2018-11-16 19:19:41,847] ERROR Embedded Java Web Server Started
[2018-11-16 19:19:58,262] INFO  Enter startNetworkTunnel() ...
[2018-11-16 19:21:34,588] INFO  Process started - C:\Users\kishore.kameshwar\Downloads\network-tunnel --url https://cloud.seetest.io/ws-istp --access-key eyJ4cC51IjoyMzIyMjk1LCJ4cC5wIjozLCJ4cC5tIjoiTVRVME1EZ3dOemN6T0RNNU5BIiwiYWxnIjoiSFMyNTYifQ.eyJleHAiOjE4NTYxNjc3MzgsImlzcyI6ImNvbS5leHBlcml0ZXN0In0.vnifvEzvQmT31AqhmX9KD_P-kg2Br9CezcBKFGr_Omk
[2018-11-16 19:21:34,588] INFO  Enter TestBase setUp
[2018-11-16 19:21:34,589] INFO  Setting up Desired Capabilities
[2018-11-16 19:21:56,686] INFO  Enter TestBase setUp
[2018-11-16 19:21:56,686] INFO  Enter loadInitProperties() ...
[2018-11-16 19:21:56,686] INFO  --------- List Of Properties ---------
[2018-11-16 19:21:56,793] INFO  Key = xpath.query ; Value = //*[contains(text(),'Hello')]
[2018-11-16 19:21:56,793] INFO  Key = local.app.url ; Value = 
[2018-11-16 19:21:56,793] INFO  Key = ios.app.name ; Value = com.experitest.ExperiBank
[2018-11-16 19:21:56,793] INFO  Key = seetest.network.tunnelpath ; Value = C:\Users\kishore.kameshwar\Downloads\network-tunnel
[2018-11-16 19:21:56,793] INFO  Key = expected.value ; Value = Hello World!
[2018-11-16 19:21:56,793] INFO  Key = local.embedded.response ; Value = Hello World!
[2018-11-16 19:21:56,793] INFO  Key = seetest.cloud.url ; Value = https://cloud.seetest.io:443/wd/hub
[2018-11-16 19:21:56,793] INFO  Key = local.embedded.port ; Value = 8080
[2018-11-16 19:21:56,803] INFO  Key = local.embedded.server ; Value = true
[2018-11-16 19:21:56,803] INFO  Key = android.app.name ; Value = com.experitest.ExperiBank/.LoginActivity
[2018-11-16 19:21:56,803] INFO  --------- END ---------
[2018-11-16 19:21:56,803] INFO  Exit loadInitProperties() ...
[2018-11-16 19:22:01,537] INFO  Starting Embedded Java Web Server 
[2018-11-16 19:22:01,632] INFO  Logging initialized @6752ms
[2018-11-16 19:22:01,731] INFO  jetty-9.4.0.M0
[2018-11-16 19:22:01,731] WARN  THIS IS NOT A STABLE RELEASE! DO NOT USE IN PRODUCTION!
[2018-11-16 19:22:01,731] WARN  Download a stable release from http://download.eclipse.org/jetty/
[2018-11-16 19:22:01,798] INFO  Started ServerConnector@3932c79a{HTTP/1.1,[http/1.1]}{0.0.0.0:8080}
[2018-11-16 19:22:01,798] INFO  Started @6921ms
[2018-11-16 19:22:01,798] ERROR Embedded Java Web Server Started
[2018-11-16 19:23:18,191] INFO  Enter startNetworkTunnel() ...
[2018-11-16 19:23:18,204] INFO  Process started - C:\Users\kishore.kameshwar\Downloads\network-tunnel --url https://cloud.seetest.io/ws-istp --access-key eyJ4cC51IjoyMzIyMjk1LCJ4cC5wIjozLCJ4cC5tIjoiTVRVME1EZ3dOemN6T0RNNU5BIiwiYWxnIjoiSFMyNTYifQ.eyJleHAiOjE4NTYxNjc3MzgsImlzcyI6ImNvbS5leHBlcml0ZXN0In0.vnifvEzvQmT31AqhmX9KD_P-kg2Br9CezcBKFGr_Omk
[2018-11-16 19:23:18,204] INFO  Enter TestBase setUp
[2018-11-16 19:23:18,204] INFO  Setting up Desired Capabilities
[2018-11-16 19:23:18,219] INFO  Device Query = @os='android'
[2018-11-16 19:23:18,219] INFO  Desired Capabilities setup complete
[2018-11-16 19:24:01,959] INFO  Enter TestBase setUp
[2018-11-16 19:24:01,963] INFO  Enter loadInitProperties() ...
[2018-11-16 19:24:01,964] INFO  --------- List Of Properties ---------
[2018-11-16 19:24:02,037] INFO  Key = xpath.query ; Value = //*[contains(text(),'Hello')]
[2018-11-16 19:24:02,037] INFO  Key = local.app.url ; Value = 
[2018-11-16 19:24:02,037] INFO  Key = ios.app.name ; Value = com.experitest.ExperiBank
[2018-11-16 19:24:02,039] INFO  Key = seetest.network.tunnelpath ; Value = C:\Users\kishore.kameshwar\Downloads\network-tunnel
[2018-11-16 19:24:02,039] INFO  Key = expected.value ; Value = Hello World!
[2018-11-16 19:24:02,039] INFO  Key = local.embedded.response ; Value = Hello World!
[2018-11-16 19:24:02,039] INFO  Key = seetest.cloud.url ; Value = https://cloud.seetest.io:443/wd/hub
[2018-11-16 19:24:02,039] INFO  Key = local.embedded.port ; Value = 8080
[2018-11-16 19:24:02,039] INFO  Key = local.embedded.server ; Value = true
[2018-11-16 19:24:02,039] INFO  Key = android.app.name ; Value = com.experitest.ExperiBank/.LoginActivity
[2018-11-16 19:24:02,039] INFO  --------- END ---------
[2018-11-16 19:24:02,039] INFO  Exit loadInitProperties() ...
[2018-11-16 19:24:02,054] INFO  Starting Embedded Java Web Server 
[2018-11-16 19:24:02,117] INFO  Logging initialized @1730ms
[2018-11-16 19:24:02,186] INFO  jetty-9.4.0.M0
[2018-11-16 19:24:02,186] WARN  THIS IS NOT A STABLE RELEASE! DO NOT USE IN PRODUCTION!
[2018-11-16 19:24:02,186] WARN  Download a stable release from http://download.eclipse.org/jetty/
[2018-11-16 19:24:02,240] INFO  Started ServerConnector@5a42ccfd{HTTP/1.1,[http/1.1]}{0.0.0.0:9191}
[2018-11-16 19:24:02,240] INFO  Started @1856ms
[2018-11-16 19:24:02,240] ERROR Embedded Java Web Server Started
[2018-11-16 19:24:02,240] INFO  Enter startNetworkTunnel() ...
[2018-11-16 19:24:02,249] INFO  Process started - C:\Users\kishore.kameshwar\Downloads\network-tunnel --url https://cloud.seetest.io/ws-istp --access-key eyJ4cC51IjoyMzIyMjk1LCJ4cC5wIjozLCJ4cC5tIjoiTVRVME1EZ3dOemN6T0RNNU5BIiwiYWxnIjoiSFMyNTYifQ.eyJleHAiOjE4NTYxNjc3MzgsImlzcyI6ImNvbS5leHBlcml0ZXN0In0.vnifvEzvQmT31AqhmX9KD_P-kg2Br9CezcBKFGr_Omk
[2018-11-16 19:24:02,250] INFO  Enter TestBase setUp
[2018-11-16 19:24:02,250] INFO  Setting up Desired Capabilities
[2018-11-16 19:24:02,257] INFO  Device Query = @os='android'
[2018-11-16 19:24:02,260] INFO  Desired Capabilities setup complete
[2018-11-16 19:24:58,557] INFO  Enter TestBase setUp
[2018-11-16 19:24:58,562] INFO  Enter loadInitProperties() ...
[2018-11-16 19:24:58,562] INFO  --------- List Of Properties ---------
[2018-11-16 19:24:58,634] INFO  Key = xpath.query ; Value = //*[contains(text(),'Hello')]
[2018-11-16 19:24:58,634] INFO  Key = local.app.url ; Value = 
[2018-11-16 19:24:58,634] INFO  Key = ios.app.name ; Value = com.experitest.ExperiBank
[2018-11-16 19:24:58,634] INFO  Key = seetest.network.tunnelpath ; Value = C:\Users\kishore.kameshwar\Downloads\network-tunnel
[2018-11-16 19:24:58,634] INFO  Key = expected.value ; Value = Hello World!
[2018-11-16 19:24:58,635] INFO  Key = local.embedded.response ; Value = Hello World!
[2018-11-16 19:24:58,635] INFO  Key = seetest.cloud.url ; Value = https://cloud.seetest.io:443/wd/hub
[2018-11-16 19:24:58,635] INFO  Key = local.embedded.port ; Value = 8080
[2018-11-16 19:24:58,635] INFO  Key = local.embedded.server ; Value = true
[2018-11-16 19:24:58,635] INFO  Key = android.app.name ; Value = com.experitest.ExperiBank/.LoginActivity
[2018-11-16 19:24:58,635] INFO  --------- END ---------
[2018-11-16 19:24:58,635] INFO  Exit loadInitProperties() ...
[2018-11-16 19:24:58,674] INFO  Starting Embedded Java Web Server 
[2018-11-16 19:24:58,727] INFO  Logging initialized @1565ms
[2018-11-16 19:24:58,790] INFO  jetty-9.4.0.M0
[2018-11-16 19:24:58,790] WARN  THIS IS NOT A STABLE RELEASE! DO NOT USE IN PRODUCTION!
[2018-11-16 19:24:58,790] WARN  Download a stable release from http://download.eclipse.org/jetty/
[2018-11-16 19:24:58,852] INFO  Started ServerConnector@5e57643e{HTTP/1.1,[http/1.1]}{0.0.0.0:8080}
[2018-11-16 19:24:58,852] INFO  Started @1692ms
[2018-11-16 19:24:58,852] ERROR Embedded Java Web Server Started
[2018-11-16 19:24:58,852] INFO  Enter startNetworkTunnel() ...
[2018-11-16 19:24:58,860] INFO  Process started - C:\Users\kishore.kameshwar\Downloads\network-tunnel --url https://cloud.seetest.io/ws-istp --access-key eyJ4cC51IjoyMzIyMjk1LCJ4cC5wIjozLCJ4cC5tIjoiTVRVME1EZ3dOemN6T0RNNU5BIiwiYWxnIjoiSFMyNTYifQ.eyJleHAiOjE4NTYxNjc3MzgsImlzcyI6ImNvbS5leHBlcml0ZXN0In0.vnifvEzvQmT31AqhmX9KD_P-kg2Br9CezcBKFGr_Omk
[2018-11-16 19:24:58,860] INFO  Enter TestBase setUp
[2018-11-16 19:24:58,860] INFO  Setting up Desired Capabilities
[2018-11-16 19:24:58,863] INFO  Device Query = @os='android'
[2018-11-16 19:24:58,863] INFO  Desired Capabilities setup complete
[2018-11-16 19:25:22,444] INFO  Driver loaded ..
[2018-11-16 19:25:22,444] INFO  Exit TestBase setUp
[2018-11-16 19:25:22,448] INFO  Enter testSampleNetworkTunnelTest()
[2018-11-16 19:25:22,448] INFO  Loading Local App = http://192.168.1.4:8080
[2018-11-16 19:25:24,494] INFO  XPATH Query = //*[contains(text(),'Hello')]
[2018-11-16 19:25:25,354] INFO  Expected = Hello World!; Actual = Hello World!
[2018-11-16 19:25:25,373] INFO  Exit testSampleNetworkTunnelTest()
[2018-11-16 19:25:25,373] INFO  Enter tearDown()
[2018-11-16 19:25:25,377] INFO  destroying network tunnel process
[2018-11-16 19:25:25,409] INFO  Stopped ServerConnector@5e57643e{HTTP/1.1,[http/1.1]}{0.0.0.0:8080}
[2018-11-16 19:29:32,923] INFO  Enter TestBase setUp
[2018-11-16 19:29:32,926] INFO  Enter loadInitProperties() ...
[2018-11-16 19:29:32,927] INFO  --------- List Of Properties ---------
[2018-11-16 19:29:32,997] INFO  Key = xpath.query ; Value = //*[contains(text(),'Hello')]
[2018-11-16 19:29:32,997] INFO  Key = local.app.url ; Value = 
[2018-11-16 19:29:32,997] INFO  Key = ios.app.name ; Value = com.experitest.ExperiBank
[2018-11-16 19:29:32,997] INFO  Key = seetest.network.tunnelpath ; Value = C:\Users\kishore.kameshwar\Downloads\network-tunnel
[2018-11-16 19:29:32,997] INFO  Key = expected.value ; Value = Hello World!
[2018-11-16 19:29:32,997] INFO  Key = local.embedded.response ; Value = Hello World!
[2018-11-16 19:29:32,997] INFO  Key = seetest.cloud.url ; Value = https://cloud.seetest.io:443/wd/hub
[2018-11-16 19:29:32,997] INFO  Key = local.embedded.port ; Value = 8080
[2018-11-16 19:29:32,998] INFO  Key = local.embedded.server ; Value = true
[2018-11-16 19:29:32,998] INFO  Key = android.app.name ; Value = com.experitest.ExperiBank/.LoginActivity
[2018-11-16 19:29:32,998] INFO  --------- END ---------
[2018-11-16 19:29:32,998] INFO  Exit loadInitProperties() ...
[2018-11-16 19:29:32,999] INFO  --------- Start Embedded HTTP Server ---------
[2018-11-16 19:29:33,011] INFO  Starting Embedded Java Web Server 
[2018-11-16 19:29:33,060] INFO  Logging initialized @1496ms
[2018-11-16 19:29:33,136] INFO  jetty-9.4.0.M0
[2018-11-16 19:29:33,136] WARN  THIS IS NOT A STABLE RELEASE! DO NOT USE IN PRODUCTION!
[2018-11-16 19:29:33,136] WARN  Download a stable release from http://download.eclipse.org/jetty/
[2018-11-16 19:29:33,197] INFO  Started ServerConnector@5e57643e{HTTP/1.1,[http/1.1]}{0.0.0.0:8080}
[2018-11-16 19:29:33,197] INFO  Started @1629ms
[2018-11-16 19:29:33,197] ERROR --------- Started ---------
[2018-11-16 19:29:33,197] INFO  --------- Start Tunneling ---------
[2018-11-16 19:29:33,203] INFO  Process started - C:\Users\kishore.kameshwar\Downloads\network-tunnel --url https://cloud.seetest.io/ws-istp --access-key eyJ4cC51IjoyMzIyMjk1LCJ4cC5wIjozLCJ4cC5tIjoiTVRVME1EZ3dOemN6T0RNNU5BIiwiYWxnIjoiSFMyNTYifQ.eyJleHAiOjE4NTYxNjc3MzgsImlzcyI6ImNvbS5leHBlcml0ZXN0In0.vnifvEzvQmT31AqhmX9KD_P-kg2Br9CezcBKFGr_Omk
[2018-11-16 19:29:33,203] INFO  --------- Started Tunnel ---------
[2018-11-16 19:29:33,203] INFO  Enter TestBase setUp
[2018-11-16 19:29:33,207] INFO  Setting up Desired Capabilities
[2018-11-16 19:29:33,215] INFO  Device Query = @os='android'
[2018-11-16 19:29:33,215] INFO  Desired Capabilities setup complete
[2018-11-16 19:29:59,684] INFO  Driver loaded ..
[2018-11-16 19:29:59,684] INFO  Exit TestBase setUp
[2018-11-16 19:29:59,688] INFO  Enter testSampleNetworkTunnelTest()
[2018-11-16 19:29:59,688] INFO  Loading Local App = http://192.168.1.4:8080
[2018-11-16 19:30:01,396] INFO  XPATH Query = //*[contains(text(),'Hello')]
[2018-11-16 19:30:02,372] INFO  Expected = Hello World!; Actual = Hello World!
[2018-11-16 19:30:02,378] INFO  Exit testSampleNetworkTunnelTest()
[2018-11-16 19:30:02,381] INFO  Enter tearDown()
[2018-11-16 19:30:02,383] INFO  destroying network tunnel process
[2018-11-16 19:30:02,415] INFO  Stopped ServerConnector@5e57643e{HTTP/1.1,[http/1.1]}{0.0.0.0:8080}
[2018-11-16 19:42:45,345] INFO  Enter TestBase setUp
[2018-11-16 19:42:45,350] INFO  Enter loadInitProperties() ...
[2018-11-16 19:42:45,352] INFO  --------- List Of Properties ---------
[2018-11-16 19:42:45,430] INFO  Key = xpath.query ; Value = //*[contains(text(),'Hello')]
[2018-11-16 19:42:45,432] INFO  Key = local.app.url ; Value = 
[2018-11-16 19:42:45,432] INFO  Key = ios.app.name ; Value = com.experitest.ExperiBank
[2018-11-16 19:42:45,432] INFO  Key = seetest.network.tunnelpath ; Value = C:\Users\kishore.kameshwar\Downloads\network-tunnel
[2018-11-16 19:42:45,432] INFO  Key = expected.value ; Value = Hello World!
[2018-11-16 19:42:45,432] INFO  Key = local.embedded.response ; Value = Hello World!
[2018-11-16 19:42:45,432] INFO  Key = seetest.cloud.url ; Value = https://cloud.seetest.io:443/wd/hub
[2018-11-16 19:42:45,432] INFO  Key = local.embedded.port ; Value = 8080
[2018-11-16 19:42:45,432] INFO  Key = local.embedded.server ; Value = true
[2018-11-16 19:42:45,432] INFO  Key = android.app.name ; Value = com.experitest.ExperiBank/.LoginActivity
[2018-11-16 19:42:45,432] INFO  --------- END ---------
[2018-11-16 19:42:45,432] INFO  Exit loadInitProperties() ...
[2018-11-16 19:42:45,434] INFO  --------- Start Embedded HTTP Server ---------
[2018-11-16 19:42:45,492] INFO  Logging initialized @1608ms
[2018-11-16 19:42:45,604] INFO  jetty-9.4.0.M0
[2018-11-16 19:42:45,604] WARN  THIS IS NOT A STABLE RELEASE! DO NOT USE IN PRODUCTION!
[2018-11-16 19:42:45,604] WARN  Download a stable release from http://download.eclipse.org/jetty/
[2018-11-16 19:42:45,656] INFO  Started ServerConnector@5e57643e{HTTP/1.1,[http/1.1]}{0.0.0.0:8080}
[2018-11-16 19:42:45,661] INFO  Started @1774ms
[2018-11-16 19:42:45,661] ERROR --------- Started Embedded Java Web Server---------
[2018-11-16 19:42:45,661] INFO  --------- Start Tunneling ---------
[2018-11-16 19:42:45,676] INFO  Process started - C:\Users\kishore.kameshwar\Downloads\network-tunnel --url https://cloud.seetest.io/ws-istp --access-key eyJ4cC51IjoyMzIyMjk1LCJ4cC5wIjozLCJ4cC5tIjoiTVRVME1EZ3dOemN6T0RNNU5BIiwiYWxnIjoiSFMyNTYifQ.eyJleHAiOjE4NTYxNjc3MzgsImlzcyI6ImNvbS5leHBlcml0ZXN0In0.vnifvEzvQmT31AqhmX9KD_P-kg2Br9CezcBKFGr_Omk
[2018-11-16 19:42:45,676] INFO  --------- Started Tunnel ---------
[2018-11-16 19:42:45,676] INFO  Enter TestBase setUp
[2018-11-16 19:42:45,676] INFO  Setting up Desired Capabilities
[2018-11-16 19:42:45,686] INFO  Device Query = @os='android'
[2018-11-16 19:42:45,690] INFO  Desired Capabilities setup complete
[2018-11-16 19:43:13,758] INFO  Driver loaded ..
[2018-11-16 19:43:13,759] INFO  Exit TestBase setUp
[2018-11-16 19:43:13,765] INFO  Enter testSampleNetworkTunnelTest()
[2018-11-16 19:43:13,765] INFO  Loading Local App = http://192.168.1.4:8080
[2018-11-16 19:43:15,547] INFO  XPATH Query = //*[contains(text(),'Hello')]
[2018-11-16 19:43:16,410] INFO  Expected = Hello World!; Actual = Hello World!
[2018-11-16 19:43:16,413] INFO  Exit testSampleNetworkTunnelTest()
[2018-11-16 19:43:16,418] INFO  Enter tearDown()
[2018-11-16 19:43:16,418] INFO  destroying network tunnel process
[2018-11-16 19:43:16,455] INFO  Stopped ServerConnector@5e57643e{HTTP/1.1,[http/1.1]}{0.0.0.0:8080}
[2018-11-16 20:02:14,775] INFO  Logging initialized @604ms
[2018-11-16 20:02:14,915] INFO  jetty-9.4.0.M0
[2018-11-16 20:02:14,916] WARN  THIS IS NOT A STABLE RELEASE! DO NOT USE IN PRODUCTION!
[2018-11-16 20:02:14,916] WARN  Download a stable release from http://download.eclipse.org/jetty/
[2018-11-16 20:02:15,510] INFO  Started ServerConnector@3e6e811f{HTTP/1.1,[http/1.1]}{0.0.0.0:80}
[2018-11-16 20:02:15,510] INFO  Started @1347ms
[2018-11-16 21:10:53,828] INFO  Logging initialized @588ms
[2018-11-16 21:10:53,945] INFO  jetty-9.4.0.M0
[2018-11-16 21:10:53,945] WARN  THIS IS NOT A STABLE RELEASE! DO NOT USE IN PRODUCTION!
[2018-11-16 21:10:53,945] WARN  Download a stable release from http://download.eclipse.org/jetty/
[2018-11-16 21:10:54,524] INFO  Started ServerConnector@334b363d{HTTP/1.1,[http/1.1]}{0.0.0.0:80}
[2018-11-16 21:10:54,524] INFO  Started @1294ms
[2018-11-16 22:06:27,930] INFO  Enter TestBase setUp
[2018-11-16 22:06:27,935] INFO  Enter loadInitProperties() ...
[2018-11-16 22:06:27,938] INFO  --------- List Of Properties ---------
[2018-11-16 22:06:28,000] INFO  Key = xpath.query ; Value = //*[contains(text(),'Hello')]
[2018-11-16 22:06:28,000] INFO  Key = local.app.url ; Value = 
[2018-11-16 22:06:28,000] INFO  Key = ios.app.name ; Value = com.experitest.ExperiBank
[2018-11-16 22:06:28,000] INFO  Key = seetest.network.tunnelpath ; Value = C:\Users\kishore.kameshwar\Downloads\network-tunnel
[2018-11-16 22:06:28,000] INFO  Key = expected.value ; Value = Hello World!
[2018-11-16 22:06:28,001] INFO  Key = local.embedded.response ; Value = Hello World!
[2018-11-16 22:06:28,001] INFO  Key = seetest.cloud.url ; Value = https://cloud.seetest.io:443/wd/hub
[2018-11-16 22:06:28,001] INFO  Key = local.embedded.port ; Value = 8080
[2018-11-16 22:06:28,001] INFO  Key = local.embedded.server ; Value = true
[2018-11-16 22:06:28,001] INFO  Key = android.app.name ; Value = com.experitest.ExperiBank/.LoginActivity
[2018-11-16 22:06:28,001] INFO  --------- END ---------
[2018-11-16 22:06:28,001] INFO  Exit loadInitProperties() ...
[2018-11-16 22:06:28,002] INFO  --------- Start Embedded HTTP Server ---------
[2018-11-16 22:06:28,089] INFO  Logging initialized @1487ms
[2018-11-16 22:06:28,153] INFO  jetty-9.4.0.M0
[2018-11-16 22:06:28,153] WARN  THIS IS NOT A STABLE RELEASE! DO NOT USE IN PRODUCTION!
[2018-11-16 22:06:28,153] WARN  Download a stable release from http://download.eclipse.org/jetty/
[2018-11-16 22:06:28,204] INFO  Started ServerConnector@5e57643e{HTTP/1.1,[http/1.1]}{0.0.0.0:8080}
[2018-11-16 22:06:28,204] INFO  Started @1611ms
[2018-11-16 22:06:28,204] ERROR --------- Started Embedded Java Web Server---------
[2018-11-16 22:06:28,204] INFO  --------- Start Tunneling ---------
[2018-11-16 22:06:28,220] ERROR Unable to start Process - C:\Users\kishore.kameshwar\Downloads\network-tunnel --url https://cloud.seetest.io/ws-istp --access-key eyJ4cC51IjoyMzIyMjk1LCJ4cC5wIjozLCJ4cC5tIjoiTVRVME1EZ3dOemN6T0RNNU5BIiwiYWxnIjoiSFMyNTYifQ.eyJleHAiOjE4NTYxNjc3MzgsImlzcyI6ImNvbS5leHBlcml0ZXN0In0.vnifvEzvQmT31AqhmX9KD_P-kg2Br9CezcBKFGr_Omk
[2018-11-16 22:06:28,220] ERROR Exception ..java.io.IOException: Cannot run program "C:\Users\kishore.kameshwar\Downloads\network-tunnel": CreateProcess error=2, The system cannot find the file specified
[2018-11-16 22:06:28,221] INFO  Process started - C:\Users\kishore.kameshwar\Downloads\network-tunnel --url https://cloud.seetest.io/ws-istp --access-key eyJ4cC51IjoyMzIyMjk1LCJ4cC5wIjozLCJ4cC5tIjoiTVRVME1EZ3dOemN6T0RNNU5BIiwiYWxnIjoiSFMyNTYifQ.eyJleHAiOjE4NTYxNjc3MzgsImlzcyI6ImNvbS5leHBlcml0ZXN0In0.vnifvEzvQmT31AqhmX9KD_P-kg2Br9CezcBKFGr_Omk
[2018-11-16 22:06:28,221] INFO  --------- Started Tunnel ---------
[2018-11-16 22:06:28,221] INFO  Enter TestBase setUp
[2018-11-16 22:06:28,221] INFO  Setting up Desired Capabilities
[2018-11-16 22:06:28,228] INFO  Device Query = @os='android'
[2018-11-16 22:06:28,228] INFO  Desired Capabilities setup complete
[2018-11-16 22:06:56,574] INFO  Driver loaded ..
[2018-11-16 22:06:56,576] INFO  Exit TestBase setUp
[2018-11-16 22:06:56,593] INFO  Enter testSampleNetworkTunnelTest()
[2018-11-16 22:06:56,593] INFO  Loading Local App = http://192.168.1.4:8080
[2018-11-16 22:07:00,498] INFO  XPATH Query = //*[contains(text(),'Hello')]
[2018-11-16 22:08:01,070] INFO  Enter tearDown()
[2018-11-16 22:08:01,091] INFO  Stopped ServerConnector@5e57643e{HTTP/1.1,[http/1.1]}{0.0.0.0:8080}
